Genotype,anthesis.silking.interval,anthesis,ear.height,grain.number,grain.weight,grain.yield,plant.height,silking,tassel.height
EZ48,-0.794453867422385,2.1178986708406,1.99397869513745,-34.2228441795423,0.285139655417389,-0.0585166275297544,3.59282441976902,2.92980407076028,5.87759469092435
F04401,0.0326778665696474,-0.00748352358414639,0.38577141106689,-68.6239846495186,2.65570751692279,-0.0859515260529728,-0.691900515560022,0.518751412309453,-0.068455437652167
F04402,0.196151139140621,-0.358552135050994,0.364956614230248,-72.8049501882338,8.3782348080858,0.0348337605763973,6.58084784041717,-0.105439258614474,3.28077111032786
F04701,0.508576435367874,-0.780988945142272,1.11239002231369,22.4560226202795,2.91418957797866,-0.00209647593895901,1.24169588091703,-0.069035687624295,-0.322993440232216
F04702,0.00431141916886445,-1.74865127472685,0.594082367672441,-139.533506600327,6.6675709869787,-0.434953053804166,-0.497657435464595,-0.823739122473085,-2.27395737965954
F05101,0.00806154110655877,-1.25849211414183,-1.72036800623162,-25.6670299166511,3.73954509889344,0.020117245425601,-3.05367328041635,-1.02384228635886,-3.1540958443992
F05404,0.409309255979822,-0.103069342964043,-2.13443253853886,118.86767614303,-4.26345985976252,0.372395380436511,-2.5886907778359,-0.880737768742231,-2.76026509398559
F1808,0.378611587594396,-0.343717377673906,1.17814393072637,32.6206565373921,6.89670480897778,0.0530858470747143,2.20911621748283,-0.631474670563579,-1.34662376404588
F1890,0.465768999991996,0.504741047827789,1.95499540787059,93.8464772566017,1.54940986029487,0.338572183010855,-1.91472748490425,0.23897603064682,-0.846548857025642
F218,0.726813392802965,-1.38203441079513,-3.42090164155502,-7.06429507580037,9.09105394161631,0.116374338960494,-6.5444682648857,-2.99897219476163,-5.36634103590412
F252,0.343370510369386,-1.54343435065672,-0.611836610210226,-202.16455749804,-5.02710321781707,-0.52898397322924,-0.631165106764727,-2.18159295068044,0.42697388332854
F353,0.317749544087797,-1.03504234370216,-0.333978900814887,-100.407723305131,3.01498716518942,-0.249417852106533,0.879518631734655,-1.3120145726232,1.52275828111752
F354,1.46560867611499,-0.992425654163979,-1.49245808648847,180.437286377761,-8.81056943524586,0.0911347351863375,-3.35644870239737,-3.20014583427716,-5.03735348185413
F608,0.2617145117528,0.295495322830714,-1.49446180571115,-77.9690478725316,-5.52360567760342,-0.2668359473078,2.23316712508008,-0.132428725585148,5.01125509255316
F618,-0.304148395310041,-0.681837587804268,-1.69504909826213,-103.888038717637,8.80698708651961,0.0599144979187842,0.402544539467119,-0.414967375920753,0.408660266763329
F7001,0.737421024373525,0.443968971756966,3.66497202946032,90.948734004096,-8.66787854209959,0.0834143167139978,2.99118945914548,-0.352588284837478,3.14459801322735
F7019,0.324216426134831,-1.38937218852065,1.03542645396481,81.2432737982515,2.08948203398055,0.12214786149192,-1.44485036838543,-2.55022662221048,1.16775889527516
F7025,-0.608071191632905,-1.42113996703358,-1.62254992990402,-221.829344676637,-0.954206800736537,-0.607187600790519,-0.444746380828951,-0.613957743789523,0.376471143536598
F7028,-0.194040181798448,-0.514549883970643,0.619566999351302,0.694021607018203,-25.4594775792519,-0.581483087240963,-2.39057884317069,-0.226570633854616,-2.95507295869651
F7057,0.82591999105546,-0.207383893399705,-2.46372827412423,9.43331271160334,4.15962716177689,0.0720690830794245,-4.43855791424578,-2.09808962840059,-3.24406056338278
F7058,0.27107121057276,-0.963072441042933,-1.64920467966388,-0.401511260680765,4.7999234806219,0.0778871103140807,-0.974814468221533,-1.83087217234027,-0.665280913458697
F7081,-0.0249526314657441,0.238134000992467,2.34918048967693,74.6778174410515,2.60655312626414,0.143795384209567,1.22395802362154,-0.559907621700177,1.83917162440054
F7082,0.298827658804794,-0.0257130302712721,1.08689754865579,66.771434701909,3.9379455416047,0.0894221368147271,-5.53330995154062,-1.18156054056312,-3.54675763139425
F712,0.24123412817484,1.60988072846248,4.7994289977117,112.481256619994,-7.60322453703702,0.174635133272168,8.01053992261583,0.872043605373621,8.11326484116273
F748,0.180548289947052,0.883452113813223,1.07265008379762,43.5304702964183,-3.63150650243052,0.0151973525289061,2.18121030090665,0.338334038334931,1.84691581742841
F752,-0.0728980297044195,1.57389129317538,-0.520828150817311,114.560769089798,-7.9993698776818,0.113895966688253,-4.29974717117531,1.19414662589921,-2.79526134558728
F838,0.503091285281813,2.12166216416589,0.190159266952698,176.238698015965,-5.75788533835485,0.248270340612745,-4.65694352420137,1.16843030348226,-2.59102481442676
F874,0.216745319928317,-2.33317480844353,-1.6385034385296,-204.363587002594,9.76456068592379,-0.206350709810344,-4.96443535467969,-2.63305715943289,-3.6645289075157
F888,-0.764706177583827,0.39224568789303,-2.79539332672739,-111.611326752806,-2.39197622089623,-0.492174046307718,-1.14543895708876,1.07777791577673,1.20476871468838
F894,-0.46391006638553,1.17654702020326,0.909512796526886,-53.1945989793663,-4.53640942883089,-0.125563003145003,2.64237242519975,1.82314150007031,1.70796005317759
F908,-0.368328825682166,-0.915810477700857,0.811185752340354,-189.936288349175,-2.27205586608833,-0.545313695749877,0.34434579421527,-0.637043537015549,1.27809640536364
F912,-0.308486455443355,0.0268872284811851,-1.570600567917,-19.6279417123352,-8.2833030506061,-0.195858166089598,-2.19712416561649,0.777794842685069,-2.62632556751683
F918,-0.774755730384459,0.912041720852928,1.56401632536684,-51.5614609699505,7.98896864510238,0.14349547648039,2.54033563491574,1.64521160516307,1.85943408752213
F922,0.550691427726569,0.0215131147928678,1.69333085569777,178.093087369822,-3.45714026494902,0.234789732434917,3.40421922475154,-0.819576029264878,3.96005904550018
F924,0.553344417074381,-0.633974950249272,-0.177949167963011,101.490377130414,-0.760696964485467,0.153539409604444,1.55617153043346,-1.30992665909229,1.59392759230909
F98902,-0.0239227033287911,0.314637672481246,2.76940592799936,37.910161155546,-2.7974822624733,0.11294290612651,3.36740579165057,0.542817712590329,5.4724907218361
FP1,-1.30372853232233,-0.935523375018422,3.36127053589822,-94.5232522375091,-13.3902551298245,-0.531666135855969,2.66130421674489,0.230143396912996,2.70130739742439
FR19,-0.0776806482599198,0.379265174916066,-0.90591947978537,-42.0453329805987,-4.91963834947924,-0.201156160826797,1.12051609291352,0.390579533241873,1.75373653888365
FR697,0.241298353076551,-1.29668986284838,2.230510785009,48.5910895201507,10.1563620028505,0.181517757349147,1.58467461865855,-0.56811182969398,0.512338112557542
H99,-0.466254720855179,0.0591336462296022,-5.08329446427444,-64.0785814283008,0.334606341648655,-0.0278362061870027,-3.56293324641104,0.0164739127348582,-4.64710855764768
HMV5301,-0.243981448328623,0.155584005957959,1.31677598297136,-102.263322894822,23.6171720199695,0.13771469822637,4.80079222506965,0.688721912003415,2.4663654141373
HMV5325,0.442487897352309,-0.0695779607790996,0.494672775307428,91.4786743357649,-8.51067661696985,0.156310712087472,5.9976733619997,-0.67895788271652,6.31904902872185
HMV5343,0.184068526802597,-1.64009909195364,-3.26396509359957,-77.3753077787198,4.74848625145826,-0.0676309940723453,-3.42290124064442,-1.34839250686747,-4.39528167331509
HMV5347,0.403302379345853,-0.354031749760682,-1.31508184591913,-81.5355535155693,8.55417075574827,-0.112646689573024,-2.30949508076511,-1.07255665462645,-3.14703221572558
HMV5405,0.694616254789995,0.372820019629188,0.479869443875477,19.0713226733044,8.88368547655761,0.342885145017863,2.0139199665689,-0.238738728710028,-0.226148158739273
HMV5409,0.886476493847722,-1.64539197014417,-2.12616330619458,-6.28108302457653,12.294851799222,0.17820315200593,-6.74486433584829,-2.42937749117218,-8.02700826581283
HMV5422,1.16672823928602,0.643447517178416,3.27645678464442,175.104131090662,-5.85611429408835,0.52675336170367,9.84641065865329,-0.981125200035764,10.6530260024703
HMV5502,0.0275229094103434,2.07428703411636,4.84229217420987,48.1137650070354,3.55659102708165,0.317208589839024,4.01744191610007,2.31097335019087,1.69006497818421
I198,-0.7610960999318,2.13699902677832,1.18828152481198,42.3879060039326,-0.482994975896583,-0.0253351434318068,-3.04388230517796,3.09262852987121,-0.140468142494018
I233,-0.499998021283804,3.93830489298514,2.58542024348127,-14.9907467151835,-1.63696152141424,-0.211300319109816,3.99433771425587,3.16941224643823,4.34391364894762
I238,-0.776846531875952,2.13804733810371,-0.343268242846101,103.942552455701,-15.5881950499666,-0.0409416184597256,2.26638199690129,2.58487372156172,1.7106790446152
I242,-0.942942308336508,1.57330088538331,3.12669128023808,-67.1356934969786,-0.854310615291258,-0.282657010374633,2.05734068402427,2.45093889184787,1.60279153845111
I261,0.117870309659755,1.3894006332687,2.13378797586331,1.76052841638271,-3.93625558315214,-0.0963392731292201,-1.34575155885071,1.15311316468247,0.353262552089968
I267,-1.00405162159758,2.21714106049426,5.43211537244697,-5.8099711197177,5.26573513696906,-0.0373613621618973,0.0305317239097616,2.78562740268481,0.269851844911168
IDT,-0.883185816469892,0.295116388655571,-3.21468758814788,-166.906593056487,15.6883343369059,-0.295970579430467,-2.90042752531858,1.01012193612562,-4.52700513549628
LAN496,-0.189588006455386,0.294726114388096,2.41847016858144,-41.3312631813785,-5.68709389439384,-0.451523124977444,-0.697853832112958,0.817185030629682,-0.957314890504546
LH123Ht,-0.569041356975188,1.04774606291225,2.84485796237635,89.7565955332386,-12.4813069511633,0.0336719882169954,2.87716530884572,1.88436058355769,2.01102623778212
LH145,0.409589731890962,-0.399410547840987,-3.40395844099143,26.7322442735017,-1.63431092273896,-0.143683447181319,-5.06733216047432,-1.18263980709004,-3.4588146404316
LH38,0.154120307139172,0.0612081153487474,-10.0782625932939,32.3208930018015,-3.28390938554512,0.497121156489739,-4.22817910534833,-0.517535276985932,-3.35497008238787
LH39,0.404271027532612,-1.11902919654548,-3.89323817737801,-4.23213653127227,-1.2555186619677,0.330219286296285,-5.29884925073612,-2.14718579311846,-0.552977126425341
LH59,-0.0825986841663284,-1.76806733471109,-1.72906572179124,8.01223197220607,2.37148338249397,0.0142465898070647,-1.30643786572741,-0.809581142766714,-2.21473762545024
LH60,0.223097363183458,0.440914943277932,-1.01909292832539,117.522036806637,1.86567774394604,0.132907013312516,0.615738617173059,0.919069131845765,-0.547979045564284
LH65,0.457429059525222,-0.741289673016729,0.904658730485924,50.961177450951,13.719281354076,0.0771936843470623,2.69751104892269,-0.35460924478844,3.06652200380948
LH74,0.497993663815214,0.0720540308608014,-1.70258643949625,-115.95686526064,-1.57167906437321,-0.433042946624058,-3.48007414695303,-0.419002907679256,-3.21340423779161
LH82,1.4265197852211,-0.639499696895856,-1.8533708414724,237.883928029503,-9.29227194234729,0.288411790085759,-5.63039234406425,-2.81386846591357,-6.07225780014989
LH93,-0.117329494684423,2.02886234685749,-0.704134862737441,199.666696959037,-1.03510113388309,0.525581327292616,-1.6267091093504,1.84687398247509,-1.88148312220736
Lo1016,-0.271028412672081,0.772792084552523,3.63370767693951,96.1647453527316,-2.7816982640679,0.174550789977744,3.48514983299989,1.38013716241412,2.76327631306306
