year,Site,Env,Date,D20.air,D20cum.air,D20.apex,D20cum.apex,Tmin.air,Tmax.air,Tmean.air,RHmin.air,RHmax.air,RHmean.air,Raincum,Windspeedmax,ET0.air,Rad,Ri,VPD.air,VPD.apex,Tmax.apex,nbHourSupTmax.apex,Tnight,WW.median3060,WD.median3060,WW.30,WW.60,WD.30,WD.60,type
2012,Craiova,Cra12,2012-07-22,1.6051866526,76.6815773093,1.7123479094,82.6225102274,17.6,36.9,27.8135416667,25,97,51.8125,0,0.7291666667,4.6998841245,26.14206128,24.466,4.0715959662,3.9725268507,35.2606023608,9,26.0242424242,-74.5,-146,-95,-46.5,-119.3333333333,-172.6666666667,CrossValidation
2012,Craiova,Cra12,2012-07-23,1.7432525727,78.424829882,1.824183344,84.4466935714,20,34.5,27.4791666667,36,100,63.0729166667,0,1.4791666667,5.2574573383,25.91364903,24.242,2.89675082,3.3207408694,35.4679093537,9,23.1,-81.5,-169,-108,-51,-139,-199,CrossValidation
2012,Craiova,Cra12,2012-07-24,1.6521456583,80.0769755403,1.7841185466,86.230812118,20,32.9,26.140625,44,100,73.9479166667,1.6,1.6770833333,4.7646010757,22.91922006,21.405,2.288718646,2.7513453101,33.8168841051,7,26.0432432432,-42.25,-130.625,-55.25,-39.75,-107.75,-154.5,CrossValidation
2012,Craiova,Cra12,2012-07-25,1.7225321141,81.7995076544,1.789473217,88.020285335,23.5,37.3,30.4239583333,35,74,54.8125,0,6.3958333333,9.5381374216,25.84401114,24.083,3.6551449999,3.8808846841,37.194141388,11,26.3,-3,-92.25,-2.5,-28.5,-76.5,-110,CrossValidation
2012,Craiova,Cra12,2012-07-26,1.7111947497,83.510702404,1.7583243861,89.7786097211,20,35.7,28.7989583333,39,100,69.8020833333,0,1.1145833333,4.7327673183,23.03899721,21.441,3.0883008948,3.3392790342,37.2697115285,11,22.8081081081,-7.1666666667,-53.875,-8.5833333333,-26.75,-45.25,-65.5,CrossValidation
2012,Craiova,Cra12,2012-07-27,1.6545794019,85.165281806,1.7641426826,91.5427524037,18.8,35.7,26.6927083333,31,100,74.5416666667,0,0.9583333333,4.7125910037,24.30083565,22.626,2.6660465066,3.2758805407,35.6487808779,9,22.8447368421,-11.3333333333,-15.5,-14.6666666667,-25,-14,-21,CrossValidation
2012,Craiova,Cra12,2012-07-28,1.6137249712,86.7790067772,1.7573599168,93.3001123205,20.8,37.6,27.9708333333,27,100,67.5,0,0.25,4.0310001305,23.86908078,22.23,3.84738728,4.0939562145,36.4224558258,9,22.7621621622,-15.5,-14.25,-20.75,-23.25,-13,-18.5,CrossValidation
2012,Craiova,Cra12,2012-07-29,1.4505884464,88.2295952236,1.6615424589,94.9616547794,19.6,39.2,29.384375,25,100,58.6979166667,0,0.0833333333,4.0478078273,25.74373259,23.881,4.7752573376,4.5477516571,36.993891395,11,25.1,-19.6666666667,-13,-26.8333333333,-21.5,-12,-16,CrossValidation
2012,Craiova,Cra12,2012-07-30,1.7824267698,90.0120219934,1.8412580953,96.8029128746,22.4,34.5,28.1864583333,31,91,57.2708333333,0,0.1770833333,2.3761002929,11.92200557,11.048,3.4250986962,3.5070249041,34.5297037967,9,23.8027777778,-23.8333333333,-11.75,-32.9166666667,-19.75,-11,-13.5,CrossValidation
2012,Craiova,Cra12,2012-07-31,1.578460033,91.5904820264,1.7212324705,98.5241453452,19.6,33.7,25.6229166667,39,100,78.4895833333,27.6,0.3958333333,3.8473498178,22.32869081,20.672,2.3677080923,2.8443173483,35.5865147751,8,19.8216216216,-28,-10.5,-39,-18,-10,-11,CrossValidation
2012,Craiova,Cra12,2012-08-01,1.3931343048,92.9836163312,1.6101640412,100.1343093864,18.8,31.8,23.3083333333,50,100,87.3854166667,0,0.1666666667,3.0938297311,18.58774373,17.216,1.5332905332,2.1966222525,33.6279998888,5,20.6026315789,-34,-16,-44.5,-24.5,-15,-28,CrossValidation
2012,Craiova,Cra12,2012-08-02,1.4674972295,94.4511135607,1.6598552413,101.7941646277,18,34.5,25.7614583333,28,100,71.9479166667,0,0.0208333333,3.6209367454,25.08077994,23.194,3.6735464869,3.8542584962,35.0913513747,9,21.2461538462,-30.125,-14.25,-39.25,-22.125,-13.25,-24.875,CrossValidation
2012,Craiova,Cra12,2012-08-03,1.5897906064,96.0409041671,1.6997803179,103.4939449456,18,34.5,26.3916666667,33,100,71.1666666667,0,0.1041666667,3.8772092426,25.39832869,23.435,3.2649826319,3.5191760978,35.3510839511,8,20.7871794872,-26.25,-12.5,-34,-19.75,-11.5,-21.75,CrossValidation
2012,Craiova,Cra12,2012-08-04,1.4472797944,97.4881839615,1.6378746646,105.1318196102,18.4,37.3,27.5458333333,25,100,64.5729166667,0,0.15625,3.9108240088,25.31476323,23.312,4.3212754207,4.1846273769,36.2096273471,9,22.4085714286,-22.375,-10.75,-28.75,-17.375,-9.75,-18.625,CrossValidation
2012,Craiova,Cra12,2012-08-05,1.453302773,98.9414867345,1.6791595048,106.810979115,18.8,38,28.434375,27,100,65.4375,0,0.0833333333,3.9303718821,25.33426184,23.284,4.4810923079,4.286526385,36.7965911174,10,22.4358974359,-18.5,-9,-23.5,-15,-8,-15.5,CrossValidation
2012,Craiova,Cra12,2012-08-06,1.3311511819,100.2726379164,1.6178204166,108.4287995316,18.8,40,29.609375,24,100,61.6354166667,0,0.1354166667,4.0292510274,25.32311978,23.284,5.3052799507,4.7359925455,37.41184601,11,24.4157894737,-14.625,-7.25,-18.25,-12.625,-6.25,-12.375,CrossValidation
2012,Craiova,Cra12,2012-08-07,1.4714625453,101.7441004617,1.6800098604,110.108809392,19.6,39.6,30.2166666667,21,100,54.5104166667,0,3.6875,8.1745860726,24.73816156,22.731,5.1189769622,4.6349311359,37.6462305402,10,25.1564102564,-10.75,-5.5,-13,-10.25,-4.5,-9.25,CrossValidation
2012,Craiova,Cra12,2012-08-08,1.7368885861,103.4809890479,1.7507739055,111.8595832975,20.8,34.9,28.1833333333,33,80,51.40625,0,1.6145833333,5.2574138523,23.71587744,21.79,3.5043042196,3.6635242789,35.3794973374,9,23.4972972973,-6.875,-3.75,-7.75,-7.875,-2.75,-6.125,CrossValidation
2012,Craiova,Cra12,2012-08-09,1.7019502956,105.1829393435,1.7576481742,113.6172314717,18.8,34.9,27.0375,31,100,62.7916666667,14.4,0.1875,3.5551137878,21.89415042,20.116,2.8477035726,3.1123532549,33.625480156,8,23.0454545455,-3,-2,-2.5,-5.5,-1,-3,CrossValidation
2012,Craiova,Cra12,2012-08-10,1.4461150031,106.6290543466,1.620159996,115.2373914678,17.6,31.8,23.8802083333,38,100,77.4791666667,0.4,0.46875,3.2854016444,18.86072423,17.354,2.3794220693,2.8116716159,33.4423712447,6,18.9880952381,-4.625,-2.375,-4.5,-5.625,-1.25,-4.5,CrossValidation
2012,Craiova,Cra12,2012-08-11,0.9680930723,107.5971474189,1.1828488884,116.4202403562,17.3,23.9,19.4885416667,80,100,97.5,17.8,0.0833333333,1.6837445579,9.479108635,8.719,0.1920568021,0.5350423224,28.0641174951,0,18.3866666667,-6.25,-2.75,-6.5,-5.75,-1.5,-6,CrossValidation
2012,Craiova,Cra12,2012-08-12,1.1257893714,108.7229367903,1.3356630254,117.7559033816,16.9,26.7,20.7666666667,37,100,76.1354166667,1.4,1.5520833333,3.684279219,19.12256267,17.513,1.8946998776,2.3884567291,29.8069463124,0,16.1939393939,-7.875,-3.125,-8.5,-5.875,-1.75,-7.5,CrossValidation
2012,Craiova,Cra12,2012-08-13,1.1457218812,109.8686586715,1.3007838659,119.0566872475,13.7,27,20.6041666667,34,100,65.0520833333,0,1.1354166667,3.8331273312,23.55153203,21.613,2.0129915077,2.4354201182,30.2489650993,2,16.3444444444,-9.5,-3.5,-10.5,-6,-2,-9,CrossValidation
2012,Craiova,Cra12,2012-08-14,1.2555107041,111.1241693756,1.34836569,120.4050529375,11.4,28.6,21.3385416667,32,100,58.1875,0,3.625,5.4429719395,23.86629526,21.863,2.5572075408,2.9569124295,30.9479253976,3,18.7205128205,-13.1428571429,-6.7142857143,-16.0714285714,-7.7142857143,-5.1428571429,-11.7142857143,CrossValidation
2012,Craiova,Cra12,2012-08-15,1.3903975298,112.5145669054,1.4625685402,121.8676214777,14.1,30.2,22.9822916667,28,90,50.4270833333,0,1.6979166667,4.7080300732,24.35097493,22.321,2.8001437012,3.1406201273,31.3563191627,5,18.5694444444,-16.7857142857,-9.9285714286,-21.6428571429,-9.4285714286,-8.2857142857,-14.4285714286,CrossValidation
2012,Craiova,Cra12,2012-08-16,1.3848951887,113.899462094,1.4732502226,123.3408717003,13.7,32.2,23.1572916667,24,100,59.0416666667,0,0.4791666667,3.6703996512,24.13927577,22.046,3.1964564088,3.3964382847,32.4567444542,6,19.5289473684,-20.4285714286,-13.1428571429,-27.2142857143,-11.1428571429,-11.4285714286,-17.1428571429,CrossValidation
2012,Craiova,Cra12,2012-08-17,1.3783801342,115.2778422283,1.4985175597,124.83938926,16.5,30.2,23.009375,32,95,61.5,0,0.75,3.8311467933,23.16155989,21.223,2.465611176,2.8278330415,32.2190712075,4,18.2138888889,-24.0714285714,-16.3571428571,-32.7857142857,-12.8571428571,-14.5714285714,-19.8571428571,CrossValidation
2012,Craiova,Cra12,2012-08-18,1.424613176,116.7024554043,1.5243027953,126.3636920553,14.5,31.4,23.4520833333,35,100,65.8854166667,0,0.1770833333,2.8389340972,18.32311978,16.72,2.6757606444,3.028788247,32.7613017284,5,22.2238095238,-27.7142857143,-19.5714285714,-38.3571428571,-14.5714285714,-17.7142857143,-22.5714285714,CrossValidation
2012,Craiova,Cra12,2012-08-19,1.5282891087,118.230744513,1.6083051502,127.9719972055,18.4,31.4,24.5979166667,33,90,60.3229166667,0,0.3541666667,3.4115442336,21.36490251,19.526,2.6470528849,2.8425589053,32.3115317597,5,18.8853658537,-31.3571428571,-22.7857142857,-43.9285714286,-16.2857142857,-20.8571428571,-25.2857142857,CrossValidation
2012,Craiova,Cra12,2012-08-20,1.479479731,119.7102242439,1.5734732626,129.5454704682,14.9,33.7,24.9510416667,30,100,59.875,0,0.1145833333,3.3725332256,23.33704735,21.232,3.3966797155,3.5407119548,33.9888791181,8,21.1846153846,-35,-26,-49.5,-18,-24,-28,CrossValidation
2012,Craiova,Cra12,2012-08-21,1.374347932,121.0845721759,1.5932094409,131.1386799091,17.3,37.6,27.44375,24,100,53.9791666667,0,0.5,4.028783135,23.05571031,21.05,4.6107659374,4.2727928573,35.7856362563,9,23.4536585366,NA,NA,NA,NA,NA,NA,CrossValidation
2012,Craiova,Cra12,2012-08-22,1.574605729,122.6591779049,1.7377977735,132.8764776826,21.2,38,28.5791666667,27,89,54.7916666667,0,0.2395833333,3.8042310819,22.84122563,20.776,4.0957435809,3.9521854689,35.9546410291,9,23.4785714286,NA,NA,NA,NA,NA,NA,CrossValidation
2012,Craiova,Cra12,2012-08-23,1.4054513843,124.0646292891,1.6545837698,134.5310614524,19.2,39.2,28.89375,24,100,55,0,0.1145833333,3.5591931255,22.42896936,20.412,4.9741113219,4.4520398701,36.5996460385,10,23.443902439,NA,NA,NA,NA,NA,NA,CrossValidation
2012,Craiova,Cra12,2012-08-24,1.3496898135,125.4143191027,1.6612617258,136.1923231782,19.2,40.4,29.4833333333,22,100,52.875,0,0.0729166667,3.4493393248,22.08635097,20.139,5.5562183163,4.6472595235,36.7754026732,9,23.9142857143,NA,NA,NA,NA,NA,NA,CrossValidation
2012,Craiova,Cra12,2012-08-25,1.3329254213,126.7472445239,1.6682851341,137.8606083123,19.2,40,29.6302083333,21,100,50.4270833333,0,0.4479166667,3.9067998004,21.20334262,19.318,5.5838095854,4.5898490337,36.1351808733,10,23.730952381,NA,NA,NA,NA,NA,NA,CrossValidation
2012,Craiova,Cra12,2012-08-26,1.4260898713,128.1733343952,1.7210674534,139.5816757657,19.2,40,29.43125,20,95,47.4479166667,0,1.0208333333,4.7216368308,20.87465181,19.041,5.465703375,4.6143118537,36.199120463,9,26.0928571429,NA,NA,NA,NA,NA,NA,CrossValidation
2012,Craiova,Cra12,2012-08-27,1.2817339098,129.455068305,1.3210602045,140.9027359702,17.3,26.3,22.325,39,100,71.8541666667,2.6,2.46875,3.0310788095,8.094707521,7.377,0.7891229405,1.2141524416,26.1594839912,0,16.7185185185,NA,NA,NA,NA,NA,NA,CrossValidation
2012,Craiova,Cra12,2012-08-28,1.2369684526,130.6920367577,1.3443913943,142.2471273645,14.5,30.2,21.4604166667,17,100,61.53125,0,1.6354166667,4.5414263255,21.87743733,19.92,3.0545495861,3.2517491083,30.5700727865,3,16.0388888889,NA,NA,NA,NA,NA,NA,CrossValidation
2012,Craiova,Cra12,2012-08-29,1.1848663385,131.8769030961,1.2541795219,143.5013068864,10.6,31,20.4822916667,19,90,51.8958333333,0,0.1458333333,2.6968047793,21.7632312,19.809,3.1330457675,3.274127074,30.8412218444,4,15.9740740741,NA,NA,NA,NA,NA,NA,CrossValidation
2012,Craiova,Cra12,2012-08-30,1.2618099083,133.1387130044,1.3182149902,144.8195218766,12.1,31.8,21.6125,22,90,48.7708333333,0,0.1770833333,2.8327809959,21.50696379,19.519,3.3619722277,3.490855667,31.5441530635,4,16.903125,NA,NA,NA,NA,NA,NA,CrossValidation
2012,Craiova,Cra12,2012-08-31,1.3830498805,134.5217628849,1.4286724391,146.2481943157,12.9,32.2,23.0947916667,25,92,49.7916666667,0,1.1041666667,4.0111919925,21.15877437,19.229,3.3636775406,3.4847858605,32.4015505986,6,19.6184210526,NA,NA,NA,NA,NA,NA,CrossValidation
2012,Craiova,Cra12,2012-09-01,1.4050438148,135.9268066997,1.4793432698,147.7275375855,16.1,31,23.2677083333,31,100,57.40625,0,2.3229166667,4.8525827879,21.08635097,19.121,2.8802978004,3.131561891,32.0016885809,6,19.6102564103,NA,NA,NA,NA,NA,NA,CrossValidation
2012,Craiova,Cra12,2012-09-02,1.340576688,137.2673833877,1.4606211598,149.1881587452,15.7,29.4,22.5614583333,33,100,65.0104166667,0,0.21875,2.9999691111,20.76880223,18.832,2.4799302904,2.7582802257,31.0319498399,4,17.3813953488,NA,NA,NA,NA,NA,NA,CrossValidation
2012,Craiova,Cra12,2012-09-03,1.2472047552,138.5145881429,1.3636242614,150.5517830066,13.7,30.2,21.5145833333,29,100,64.2604166667,0,0.5625,3.2316191141,20.52367688,18.544,2.5774658427,2.8996467067,30.8374093811,4,17.0022727273,NA,NA,NA,NA,NA,NA,CrossValidation
2012,Craiova,Cra12,2012-09-04,1.2564396701,139.771027813,1.3264450134,151.87822802,14.1,30.6,21.584375,22,91,52.8645833333,0,0.1354166667,2.6650029053,20.40111421,18.437,2.9724235801,3.1783625355,30.8722579435,4,16.5862068966,NA,NA,NA,NA,NA,NA,CrossValidation
2012,Craiova,Cra12,2012-09-05,1.2755083007,141.0465361137,1.3225686379,153.2007966579,11,31.4,21.5552083333,24,91,50.8020833333,0,0.4479166667,3.0381688075,20.25905292,18.331,3.1799266667,3.2981215127,31.7637949746,5,17.5425,NA,NA,NA,NA,NA,NA,CrossValidation
2012,Craiova,Cra12,2012-09-06,1.3367005093,142.383236623,1.3943330225,154.5951296804,13.7,31.8,22.634375,27,82,54.0833333333,0,0.7916666667,3.4759936154,19.60724234,17.685,3.1393422168,3.2506053768,31.7086568445,4,22.0228571429,NA,NA,NA,NA,NA,NA,CrossValidation
2012,Craiova,Cra12,2012-09-07,1.3297284559,143.7129650789,1.4538796812,156.0490093615,19.2,27.8,22.6958333333,45,92,63.78125,0,1.5,3.5916351661,18.36490251,16.602,1.8373221235,2.1255858925,29.4975400117,0,17.2647058824,NA,NA,NA,NA,NA,NA,CrossValidation
2012,Craiova,Cra12,2012-09-08,1.2569040172,144.9698690961,1.2901092205,157.339118582,9.4,30.6,21.4239583333,20,87,47.7708333333,0,0.1875,2.5248392449,19.73816156,17.775,2.8525654678,3.0757970728,30.7056425147,3,19.3324324324,NA,NA,NA,NA,NA,NA,CrossValidation
2012,Craiova,Cra12,2012-09-09,1.3523203989,146.322189495,1.3749437029,158.7140622849,14.9,30.6,22.6625,28,76,47.1875,0,0.0520833333,2.3909599386,18.37604457,16.587,2.936765262,3.1025939432,30.749676085,3,18.4681818182,NA,NA,NA,NA,NA,NA,CrossValidation
2012,Craiova,Cra12,2012-09-10,1.2769397968,147.5991292918,1.341358158,160.0554204429,15.7,28.6,22.003125,34,80,52.6145833333,0,1.8958333333,4.1733203872,19.40389972,17.458,2.3888784702,2.6734733301,30.0199894641,1,18.1238095238,NA,NA,NA,NA,NA,NA,CrossValidation
2012,Craiova,Cra12,2012-09-11,1.0466020394,148.6457313311,1.1565104223,161.2119308652,13.7,26.3,19.8572916667,38,97,64.2291666667,0,1.2604166667,3.1667545098,17.45961003,15.736,1.8089977895,2.0977534444,27.1918956995,0,15.9511111111,NA,NA,NA,NA,NA,NA,CrossValidation
2012,Craiova,Cra12,2012-09-12,0.970087088,149.6158184191,1.073369957,162.2853008223,12.9,25.9,18.8770833333,26,97,61.4791666667,0,0.6979166667,2.7684130226,17.39275766,15.643,2.0868077216,2.3261949146,27.4293305046,0,15.1166666667,NA,NA,NA,NA,NA,NA,CrossValidation
2012,Craiova,Cra12,2012-09-13,1.113562387,150.729380806,1.1655783233,163.4508791456,9.4,28.6,19.5958333333,32,91,60.40625,0,0.46875,2.6985365135,18.32869081,16.445,2.422054378,2.6343739124,29.3164272587,0,19.3404761905,NA,NA,NA,NA,NA,NA,CrossValidation
2012,Craiova,Cra12,2012-09-14,1.3991908549,152.1285716609,1.4669902315,164.9178693771,16.1,31.8,23.2708333333,34,100,63.0104166667,0,0.8958333333,3.2387709579,16.45961003,14.821,2.6477244958,2.8535465062,31.7704396074,4,20.9264705882,NA,NA,NA,NA,NA,NA,CrossValidation
2012,Craiova,Cra12,2012-09-15,1.1818403556,153.3104120166,1.2953845478,166.2132539249,16.9,27.5,21.315625,55,99,76.59375,0,1.15625,2.2269984253,9.401114206,8.438,1.3580803971,1.6355837358,29.232979373,0,16.5317073171,NA,NA,NA,NA,NA,NA,CrossValidation
2012,Craiova,Cra12,2012-09-16,0.7232164545,154.033628471,0.846065922,167.0593198468,14.1,19.6,16.8489583333,77,100,94.0104166667,0.2,0.40625,1.3324028072,7.571030641,6.812,0.1558050071,0.4168532804,20.9101110531,0,17.1234042553,NA,NA,NA,NA,NA,NA,CrossValidation
2012,Craiova,Cra12,2012-09-17,0.893130758,154.926759229,1.0253078158,168.0846276626,14.9,23.5,18.746875,55,100,86.3854166667,0.2,0.9166666667,1.8281467183,8.543175487,7.599,0.3872181535,1.2375444097,24.5990394652,0,16.95,NA,NA,NA,NA,NA,NA,CrossValidation
2012,Craiova,Cra12,2012-09-18,1.0010575917,155.9278168207,1.156637975,169.2412656376,12.9,26.3,19.45,50,100,81.9583333333,0,0.4166666667,2.1012363126,12.92200557,11.496,1.3783276616,1.6190531032,27.4548201131,0,18.1769230769,NA,NA,NA,NA,NA,NA,CrossValidation
2012,Karlsruhe,Kar12,2012-05-24,1.2931924856,7.1493063883,1.4694794433,1.4694794433,15.49,28.56,22.0604166667,41,98,67.2916666667,0,1.3416666667,4.3356613647,24.1272,0.04,2.192260896,2.6017806736,33.5695894394,5,18.66625,-11.25,-11.25,-11.25,-8.1964285714,-11.25,-8.1964285714,CrossValidation
2012,Karlsruhe,Kar12,2012-05-25,1.1102887086,8.2595950969,1.3736961623,2.8431756057,14.97,24.82,20.68,22,65,39.3333333333,0,3.0291666667,5.626708603,25.3224,0.051,2.3537574337,3.3311902942,31.5884584074,3,18.49875,-12,-12,-12,-9.4285714286,-12,-9.4285714286,CrossValidation
2012,Karlsruhe,Kar12,2012-05-26,1.0275099155,9.2871050124,1.3332684308,4.1764440365,13.88,24.81,19.6975,26,59,40.5833333333,0,1.7416666667,4.8414045732,27.6228,0.077,2.2975902083,3.3203988141,31.5734800261,4,16.59,-12.25,-12.25,-12.25,-11.3125,-12.25,-11.3125,CrossValidation
2012,Karlsruhe,Kar12,2012-05-27,0.7781009869,10.0652059993,0.9544277771,5.1308718136,12.5,23.01,17.0645833333,36,85,59.875,0,0.7458333333,2.6627437348,14.8644,0.063,1.7260002611,2.0930610393,27.1759320403,0,14.08125,-12.5,-12.5,-13,-12.1388888889,-13,-12.1388888889,CrossValidation
2012,Karlsruhe,Kar12,2012-05-28,0.9512443193,11.0164503186,1.1633901615,6.2942619751,9.06,24.76,18.17,39,99,66.5833333333,0,0.8375,3.2462869514,20.4084,0.133,1.8570326199,2.5024930456,30.5364192838,2,13.58375,-13.2,-13.2,-14.6,-12.7,-14.6,-12.7,CrossValidation
2012,Karlsruhe,Kar12,2012-05-29,1.0940682057,12.1105185243,1.2940836284,7.5883456036,13.97,26.88,20.04625,30,93,63.0833333333,0.2,0.425,3.4554129962,23.2092,0.228,2.4115872623,3.2464815107,32.5722634247,4,15.40875,-16.0909090909,-16.0909090909,-16.6666666667,-14.3787878788,-16.6666666667,-14.3787878788,CrossValidation
2012,Karlsruhe,Kar12,2012-05-30,0.9209585715,13.0314770958,1.1013064341,8.6896520377,14.16,24.58,18.8266666667,51,95,77.2083333333,8.4,0.6,3.1247649855,20.034,0.273,1.4435645614,1.9873540186,29.1320284164,0,16.3675,-13.2,-13.2,-11,-15.0230769231,-11,-15.0230769231,CrossValidation
2012,Karlsruhe,Kar12,2012-05-31,0.9501066989,13.9815837947,1.0689406621,9.7585926998,13.53,24.64,18.9479166667,48,100,75.125,0.2,1.4458333333,3.1366796912,16.7076,0.297,1.5575596856,1.9915267778,29.6926894503,0,16.21375,-13.5714285714,-13.5714285714,-13.5714285714,-15.0625,-13.5714285714,-15.0625,CrossValidation
2012,Karlsruhe,Kar12,2012-06-01,0.876160219,14.8577440137,1.0634032366,10.8219959364,15.99,22.56,18.5525,45,74,60.9166666667,0,1.8208333333,3.4377679627,16.146,0.359,1.4085451467,1.9687952951,28.274732776,0,17.16875,-17.625,-17.625,-19.6666666667,-14.8125,-19.6666666667,-14.8125,CrossValidation
2012,Karlsruhe,Kar12,2012-06-02,0.7739134628,15.6316574765,1.0670606355,11.8890565719,11.52,21.04,17.0958333333,59,96,73.4583333333,0,0.85,3.1602055263,22.3524,0.614,0.9821591055,1.4551607054,27.8743988761,0,14.40375,-18.75,-18.75,-22.875,-15.375,-22.875,-15.375,CrossValidation
2012,Karlsruhe,Kar12,2012-06-03,0.7377500257,16.3694075023,0.7707937374,12.6598503093,13.94,20.98,16.885,75,98,84.875,22.2,1.9958333333,1.8407660997,9.108,0.304,0.4715041135,0.4960005234,22.3781008775,0,15.2675,-16.875,-16.875,-22.75,-10.8846153846,-22.75,-10.8846153846,CrossValidation
2012,Karlsruhe,Kar12,2012-06-04,0.6379877543,17.0073952566,0.7657102372,13.4255605464,12.41,18.82,15.5829166667,62,96,82.0416666667,1.8,2.1791666667,2.6568824798,16.488,0.666,0.7642909287,0.8298503523,24.4995664137,0,13.6525,-12.25,-12.25,-21.5,-7.5769230769,-21.5,-7.5769230769,CrossValidation
2012,Karlsruhe,Kar12,2012-06-05,0.4782500323,17.4856452889,0.7081660794,14.1337266258,8.67,16.29,12.8825,47,80,61.9166666667,0,0.7791666667,2.7478653514,21.3336,1.038,0.9732813652,1.5000790163,23.6900138255,0,11.24,-11.7272727273,-11.7272727273,-19,-11.446969697,-19,-11.446969697,CrossValidation
2012,Karlsruhe,Kar12,2012-06-06,0.5943440849,18.0799893738,0.7040258704,14.8377524962,10.73,19.16,14.75125,70,96,84.9583333333,3,1.1833333333,1.8472720607,10.5264,0.613,0.5045788906,0.5707957417,22.8821813373,0,13.18875,-13.875,-13.875,-18,-12.9375,-18,-12.9375,CrossValidation
2012,Karlsruhe,Kar12,2012-06-07,0.9030722833,18.9830616572,1.0229898525,15.8607423487,12.25,24.8,18.2820833333,56,100,84.4166666667,11,0.3916666667,2.4528772507,15.228,1.042,1.2762997558,1.5243433398,27.9477015691,0,16.2355555556,-17.6666666667,-17.6666666667,-18,-14.5833333333,-18,-14.5833333333,CrossValidation
2012,Karlsruhe,Kar12,2012-06-08,0.8718689832,19.8549306404,0.9847418776,16.8454842263,16.97,21.46,18.60625,57,95,76.375,0.4,2.4416666667,3.1134091165,16.6968,1.325,1.0323424641,1.3595833494,26.0380130748,0,17.53625,-18,-18,-18,-15.1153846154,-18,-15.1153846154,CrossValidation
2012,Karlsruhe,Kar12,2012-06-09,0.7326554265,20.5875860668,1.0706526406,17.9161368669,13.19,20.34,16.75,39,90,62.7916666667,0,1.7791666667,3.8332470007,25.2648,2.307,1.4393348069,2.1879062507,28.3260195455,0,14.34625,-17.5,-17.5,-17.5,-16.4111842105,-17.5,-16.4111842105,CrossValidation
2012,Karlsruhe,Kar12,2012-06-10,0.7142845816,21.3018706485,1.0513052574,18.9674421243,9.86,21.31,16.225,34,91,61.2916666667,0,0.525,3.3034553649,25.632,2.669,1.5739218766,2.5745424885,29.8103657736,0,13.175,-17.4,-17.4,-17.4,-18.0384615385,-17.4,-18.0384615385,CrossValidation
2012,Karlsruhe,Kar12,2012-06-11,0.5711419226,21.873012571,0.6507004444,19.6181425687,12.25,17.72,14.6829166667,71,100,88.6666666667,32.2,0.6666666667,1.7650445362,11.1276,1.315,0.3581750555,0.4309668138,20.6757541567,0,13.6175,-9.25,-9.25,-8.75,-15.425,-8.75,-15.425,CrossValidation
2012,Karlsruhe,Kar12,2012-06-12,0.5644752774,22.4374878484,0.6916668346,20.3098094033,11.25,18.16,14.3766666667,70,100,89.0416666667,1.2,1.3375,2.1666986744,14.7492,1.97,0.5949891303,0.7799327773,22.5402409585,0,12.4642857143,-4.0526315789,-4.0526315789,-4.0526315789,-8.8315789474,-4.0526315789,-8.8315789474,CrossValidation
2012,Karlsruhe,Kar12,2012-06-13,0.5449059142,22.9823937626,0.6348885514,20.9446979547,12.86,18.44,14.235,73,99,91.5833333333,15.8,1.65,1.9402289797,12.0888,1.827,0.4719512726,0.6429543912,21.987973731,0,13.08875,-4.1428571429,-4.1428571429,-2.6666666667,-4.8214285714,-2.6666666667,-4.8214285714,CrossValidation
2012,Karlsruhe,Kar12,2012-06-14,0.6938692192,23.6762629818,0.92804312,21.8727410747,12.33,21.11,16.0616666667,47,98,76.6666666667,0,0.375,2.947606703,22.1112,3.75,1.2643987143,1.6336452046,26.1515920236,0,13.21625,-2.7142857143,-2.7142857143,-2.7142857143,-2.75,-2.7142857143,-2.75,CrossValidation
2012,Karlsruhe,Kar12,2012-06-15,0.8562362442,24.532499226,1.0656031816,22.9383442564,11.34,23.87,17.6695833333,59,97,79.4166666667,0,0.5416666667,2.4720966707,15.5628,2.97,1.1587254477,1.4467419994,28.288104883,0,14.4528571429,-2.2222222222,-2.2222222222,-2.2222222222,-3.8,-2.2222222222,-3.8,CrossValidation
2012,Karlsruhe,Kar12,2012-06-16,0.9975794547,25.5300786807,1.2262371758,24.1645814322,13.52,25.58,19.2945833333,54,100,76.5416666667,2.2,0.5333333333,2.7701317707,17.1216,3.633,1.3814936675,1.844227786,30.1281770355,2,15.0014285714,-2.9285714286,-2.9285714286,-2.9285714286,-4.5892857143,-2.9285714286,-4.5892857143,CrossValidation
2012,Karlsruhe,Kar12,2012-06-17,0.7974546659,26.3275333466,1.0695332291,25.2341146613,13.21,22.12,17.37125,53,98,80.3333333333,0.8,0.7333333333,2.8736247667,19.2132,4.526,1.1515796991,1.638730541,29.680533229,0,15.235,-2.625,-2.625,-2.625,-4.9444444444,-2.625,-4.9444444444,CrossValidation
2012,Karlsruhe,Kar12,2012-06-18,1.1693183403,27.4968516868,1.4247984262,26.6589130876,13.03,27.95,20.7170833333,51,98,74.625,0,1.15,3.9343293809,23.958,6.243,1.7856924938,2.5264734203,34.7979531592,6,16.9128571429,-3.2222222222,-3.2222222222,-3.2222222222,-6.5089285714,-3.2222222222,-6.5089285714,CrossValidation
